Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Column1
2677654164,2021-04-19,Data Architect,Senior Data Modeler/ Data Architect,Full-time,Mid-Senior level,4,"data_lake, ibm, etl, sql",Bhopal,,,,,Siemens India,Automation,
2606129285,2021-04-19,Data Engineer,Senior Data Engineer- Remote,Full-time,Associate,4,"database, cloud, ai/ml, agile, devops, warehousing, microsoft, ci/cd, etl, ml, sql, azure, ssis",Indore,,,,2,Ola Select,Subscription,
2693778526,2021-04-20,Data Engineer,Senior Data Engineer,Contract,Mid-Senior level,5,"cloud, aws, azure",Noida,,,,,PhonePe,Payments,
2737085516,2021-04-20,Software Engineer,"Lead/Staff Backend Software Engineer, Shop",Full-time,Mid-Senior level,5,"graphql, ruby, python, node.js, php, backend, golang",Pune,,,,3,Shopclues,E-commerce,
2702464814,2021-04-20,Software Development Engineer,Software Development Engineer 2,Full-time,Entry level,3,"agile, asp.net, server, scrum, saas, programming, c, backend, microsoft, xml, sql",Ahmedabad,,,,2,SAP Labs India,Software,
2595612257,2021-04-20,Software Engineer,Software Engineer,Full-time,Mid-Senior level,9,"cloud, javascript, aws, ai",Mumbai,,,,4,Philips India,Electronics,
2738679674,2021-04-20,Senior Analyst,Senior Analyst,Full-time,Director,12,"cloud, agile, python, sas, aws, tableau, sql",Noida,,,,16,MPL,Fantasy,
2693385532,2021-04-20,Data Analyst,Senior Data Analyst/Bi Analytics Consultant,Full-time,Associate,4,"sap, database, word, cloud, agile, python, bi, r, spark, oracle, tableau, etl, sql, go",Kolkata,,,,1,WNS Global Services,IT services,
2689899995,2021-04-20,Developer,Swift Developer,Contract,Mid-Senior level,6,,Hyderabad,,,,,OLX India,Classifieds,
2681048444,2021-04-20,Compensation Analyst,Senior Compensation Analyst -Remote Opportunity,Full-time,Associate,5,"microsoft, excel",Ranchi,,,,4,Bluehost,Hosting,
2631353062,2021-04-20,Software Development Engineer,"Software Development Engineer In Test, Foundation",Full-time,Associate,4,"database, cloud, python, jira, linux, saas, programming, mongodb, java, sql, nosql",Ahmedabad,,,,2,Google India,Internet,
2690940810,2021-04-20,Data Scientist,Data Scientist,Contract,Mid-Senior level,4,,Ahmedabad,,,,,MX Player,Streaming,
2678719317,2021-04-20,Data Analyst,Senior Data Analyst,Full-time,Mid-Senior level,6,"excel, git, pandas, scikit-learn, saas, unix, python, paas, seaborn, sql, c",Noida,,,,2,Spencer's Retail,Retail,
2726628087,2021-04-21,Sales Engineer,Sales Engineer,Full-time,Mid-Senior level,8,"cloud, r, machine_learning, go",Hyderabad,,,,3,ZEE5,Streaming,
2713339027,2021-04-21,Business Analyst,Aem Lead Business Analyst,Full-time,Associate,4,agile,Gurgaon,,,,,Vultr,Cloud,
2589581469,2021-04-21,Software Engineer,Software Engineer,Full-time,Entry level,0,"cloud, programming, microsoft, aws, go, azure",Ahmedabad,,,,1,Medlife,Pharmacy,
2683584438,2021-04-21,Data Scientist,Data Scientist,Contract,Mid-Senior level,3,,Ahmedabad,,,,,Honeywell India,Automation,
2533508919,2021-04-21,Quality Assurance Analyst,"Quality Assurance Analyst, Sales Analytics",Full-time,Associate,2,"word, cloud, python, github, warehousing, snowflake, sql, excel, powerbi",Noida,,,,24,Cleartrip,Travel,
2686560612,2021-04-21,Software Engineer,Principal Software Engineer,Full-time,Mid-Senior level,3,"graphql, database, javascript, ruby, docker, html5, git, json, programming, github, backend, aws, mysql, postgresql, machine_learning, go, jquery, js",Kolkata,,,,1,Toppr,Education,
2687276184,2021-04-21,Software Engineer,Senior Software Engineer,Full-time,Mid-Senior level,6,"ci/cd, golang, coding, devops, machine_learning",Indore,,,,,Linode,Cloud,
2532255162,2021-04-21,Software Engineer,Principal Software Engineer,Full-time,Associate,3,cloud,Chennai,,,,3,PharmEasy,Pharmacy,
2631558448,2021-04-21,Software Engineer,Principal Software Engineer,Full-time,Mid-Senior level,6,"database, cloud, agile, programming, devops, backend, ci/cd, aws, nosql",Chennai,,,,,Jabong,Fashion,
2701995925,2021-04-21,Developer,Swift Developer,Contract,Mid-Senior level,4,,Hyderabad,,,,,Instagram India,Social media,
2742554789,2021-04-21,Product Analyst,Senior Product Analyst,Full-time,Associate,4,"python, bi, r, looker, tableau, sql",Gurgaon,,,,1,Zapak,Gaming,
2646779494,2021-04-21,Data Engineer,Senior Data Engineer,Full-time,Mid-Senior level,6,"data_lakes, agile, python, hadoop, programming, spark, java, aws, redshift, etl, sql, nosql, scala, coding, postgres",Ahmedabad,,,,12,OLX India,Classifieds,
2425963630,2021-04-21,Data Engineer,Senior Big Data Engineer,Full-time,Associate,5,"database, cloud, agile, jira, hadoop, back-end, scrum, devops, spark, github, golang, java, aws, etl, sql, apache, scala",Noida,,,,12,Larsen & Toubro Infotech,IT services,
2469459733,2021-04-21,Data Engineer,Data Engineer- Cloud Grc Automation Start-Up,Full-time,Mid-Senior level,2,"frontend, cloud",Chennai,,,,26,Cleartrip,Travel,
2714219476,2021-04-21,Software Engineer,Software Engineer,Full-time,Associate,3,"oracle, database, ci/cd, cloud, java, css, mysql, agile, postgresql, docker",Gurgaon,,,,,Paytm Tickets,Tickets,
2554025072,2021-04-22,Ux Researcher,Senior Ux Researcher,Full-time,Associate,4,"microsoft, cloud, css, javascript, aws, html, azure",Kolkata,,,,3,Grofers,Grocery,
2717161268,2021-04-22,Software Engineer,Java Software Engineer,Full-time,Entry level,2,"database, cloud, agile, r, programming, mongodb, c, oracle, codebase, java, mysql, nosql, ai, go",New Delhi,,,,11,Mobile Premier League,Fantasy,
2749230318,2021-04-22,Software Engineer,"Software Engineer, University Grad",Full-time,Entry level,2,"cloud, agile, python, linux, docker, git, programming, c/c++, github, redis, java, aws, postgresql, nosql, machine_learning, go, c++, coding",Patna,,,,59,Cadence Design Systems India,Software,
2691427430,2021-04-22,Operations Analyst,Senior Procurement Operations Analyst,Full-time,Mid-Senior level,9,"saas, gitlab, devops",Ahmedabad,,,,,Skillshare,Education,
2690941107,2021-04-22,Data Scientist,Data Scientist,Contract,Mid-Senior level,7,,Mumbai,,,,,L&T Technology Services,IT services,
2742511332,2021-04-22,Ux Researcher,Ux Researcher,Contract,Mid-Senior level,5,excel,New Delhi,,,,,Practo,Healthcare,
2713352824,2021-04-22,Data Engineer,Data Engineer,Contract,Mid-Senior level,6,"r, ci/cd, scikit-learn, cloud, aws, ml, hadoop, keras, docker, tensorflow, machine_learning, spark",Kolkata,1744000,1639000,hr,12,Big Bazaar,Retail,
2696932677,2021-04-22,Developer,Mulesoft Developer,Full-time,Mid-Senior level,8,"ibm, oracle, iot, microsoft, xml, jse/jee",New Delhi,,,,1,WhiteHat Jr,Education,
2693776490,2021-04-22,Data Engineer,Senior Data Engineer,Contract,Mid-Senior level,8,"cloud, aws, azure",Noida,,,,,Zensar Technologies,IT services,
2702427912,2021-04-22,Software Engineer,Staff Software Engineer- Identity,Full-time,Mid-Senior level,6,"graphql, javascript, ruby, html5, frontend, saas, json, css, programming, backend, codebase, java, paas",Noida,,,,,WhiteHat Jr,Education,
2650983827,2021-04-22,Operations Analyst,Marketing Operations Analyst,Full-time,Associate,4,"power_bi, tableau, sql, machine_learning, excel",Gurgaon,,,,11,NVIDIA India,Semiconductors,
2701998807,2021-04-22,Developer,Swift Developer,Contract,Mid-Senior level,4,,Pune,,,,,Lam Research India,Equipment,
2744677293,2021-04-22,Software Engineer,"Software Engineer, Back End",Full-time,Entry level,1,"back-end, numpy, pandas, scikit-learn, cloud, gcp, aws, python, redshift, ml, docker, machine_learning, postgres, azure",Ahmedabad,,,,22,Dassault Systèmes India,Software,
2711820003,2021-04-23,Business Analyst,Remote: Business Analyst,Full-time,Associate,3,gdpr,New Delhi,,,,20,Dassault Systèmes India,Software,
2679876900,2021-04-23,Product Manager,Product Manager,Full-time,Entry level,3,"agile, saas, excel",Gurgaon,458000,1402000,yr,12,ZEE5,Streaming,
2737037512,2021-04-23,Software Engineer,Software Engineer,Full-time,Associate,6,"bash, cloud, golang, mysql, agile, php, linux, docker, sql",Pune,,,,,Rapido,Rides,
2683591050,2021-04-23,Data Scientist,Data Scientist,Contract,Mid-Senior level,5,,New Delhi,,,,,L&T Technology Services,IT services,
2702959715,2021-04-23,Senior Analyst,"Senior Analyst, Data",Full-time,Associate,2,"microsoft, nuix, sql",Bangalore,,,,,Shopclues,E-commerce,
2686387723,2021-04-23,Senior Analyst,Senior Analyst,Full-time,Associate,4,"word, powerpoint, microsoft, excel",Kolkata,,,,3,Panasonic India,Electronics,
2418217669,2021-04-23,Software Engineer,Software Engineer,Full-time,Entry level,3,"cloud, golang, programming",Chennai,,,,9,Ace2Three,Rummy,
2719321904,2021-04-23,Data Analyst,Data Analyst,Full-time,Entry level,1,"excel, slack, tableau, twilio, bi",Chennai,,,,3,Twitter India,Social media,
2679370884,2021-04-23,Business Intelligence Analyst,Business Intelligence Analyst,Full-time,Associate,3,"bi, looker, tableau, etl, snowflake, sql",Ahmedabad,,,,37,Reliance Fresh,Retail,
2683656427,2021-04-23,Data Engineer,Data Engineer Lead,Full-time,Mid-Senior level,8,"database, ssis, ssas, cloud, coding, etl, sql, nosql, server, ssrs, azure, c",Indore,,,,,Zoho,Software,
2725049829,2021-04-23,Data Engineer,Remote Data Engineer,Contract,Entry level,3,"data_lake, microsoft, airflow, javascript, agile, programming, etl, snowflake, sql, apache, bi, azure",Ahmedabad,,,,,HomeShop18,Shopping,
2715999368,2021-04-23,Sales Engineer,Sales Engineer,Full-time,Entry level,3,"cloud, python, r, aws, sql",Ahmedabad,,,,9,Mphasis,IT services,
2674781689,2021-04-23,Operations Analyst,Strategy And Operations Analyst,Full-time,Associate,5,swift,Ahmedabad,,,,57,Qualcomm India,Semiconductors,
2700896460,2021-04-23,Business Analyst,Remote Business Analyst,Contract,Mid-Senior level,5,"scrum, agile",Gurgaon,,,,115,SAP Labs India,Software,
2649789274,2021-04-24,Software Developer,Software Developer,Full-time,Associate,4,"powershell, node.js, git, cloud, java, aws, splunk, agile, linux, asp.net, docker, bitbucket, c",Ahmedabad,,,,12,Godaddy,Hosting,
2693783181,2021-04-24,Data Engineer,Senior Data Engineer,Contract,Mid-Senior level,3,"cloud, aws, azure",Chennai,,,,,CureFit,Health,
2724861413,2021-04-24,Data Analyst,Data Analyst,Full-time,Mid-Senior level,4,"tableau, sql",Chennai,,,,118,Microsoft Research India,Research,
2675024727,2021-04-24,Data Engineer,Data Engineer,Full-time,Mid-Senior level,3,"cloud, data_lakes, python, gcp, programming, pandas, ci/cd, golang, aws, sql, apache, scala, airflow",Indore,,,,3,Star India,Media,
2737766182,2021-04-24,Software Engineer,Software Engineer,Full-time,Mid-Senior level,5,"back-end, database, ssis, microsoft, css, javascript, html, agile, programming, sql, server, devops",Patna,,,,5,MyFab11,Fantasy,
2697600773,2021-04-24,Software Engineer,Software Engineer,Full-time,Associate,4,"oracle, database, cloud, golang, java, c/c++, nosql, mongodb, server",Chennai,,,,1,HomeShop18,Shopping,
2692198216,2021-04-24,Software Development Engineer,Software Development Engineer In Test Ii,Full-time,Entry level,1,"git, java, ios, agile, selenium",Hyderabad,,,,15,DHL India,Logistics,
2643902783,2021-04-24,Product Manager,Senior Growth Product Manager,Full-time,Mid-Senior level,2,sql,Bangalore,,,,5,Tech Mahindra,IT services,
2726984765,2021-04-24,Software Engineer,Ios Software Engineer,Full-time,Associate,2,"git, json, ios, github, sql, swift",Hyderabad,,,,9,WinZO,Fantasy,
2534702065,2021-04-24,Software Engineer,"Software Engineer, Server",Full-time,Entry level,2,"git, backend, redis, java, aws, mysql, agile, postgresql, server",Hyderabad,,,,60,FedEx India,Logistics,
2665080050,2021-04-24,Software Engineer,Software Engineer Iii,Full-time,Associate,3,"database, cloud, javascript, frontend, saas, programming, backend, java, nosql, kotlin",Jamshedpur,,,,3,Microsoft Research India,Research,
2725049153,2021-04-25,Data Engineer,Data Engineer Iv,Full-time,Mid-Senior level,4,"data_lake, database, cloud, agile/scrum, hadoop, docker, saas, devops, oracle, warehousing, aws",Ranchi,,,,2,Junglee Rummy,Rummy,
2647538815,2021-04-25,Business Analyst,Senior Business Analyst,Full-time,Mid-Senior level,9,"cloud, agile, saas, excel",Noida,,,,1,PhonePe,Payments,
2669936166,2021-04-25,Software Engineer,"Software Engineer, Full Stack, Terraform Cloud",Full-time,Entry level,3,"cloud, ruby, node, frontend, saas, backend, microsoft, ember.js, golang, aws, go, azure",Mumbai,,,,2,DHL India,Logistics,
2719806027,2021-04-25,Data Engineer,Is Data Engineer Iii,Contract,Mid-Senior level,5,"data_lake, bash, warehousing, git, ci/cd, airflow, cloud, aws, agile, python, linux, hadoop, snowflake, sql, spark",Chennai,,,,20,Ericsson India,Telecom,
2704784794,2021-04-25,Business Analyst,Business Analyst With Connex,Contract,Associate,4,"agile, scrum",Varanasi,,,,2,Baazi Games,Gaming,
2684838451,2021-04-25,Developer,Oracle/ Obiee Developer,Contract,Mid-Senior level,3,"excel, oracle, java, etl, js",Raipur,1130000,2863000,hr,7,Big Bazaar,Retail,
2711766916,2021-04-25,Software Engineer,Software Engineer,Full-time,Entry level,2,"airflow, mysql, python, etl, spark",Chennai,,,,9,Star India,Media,
2631314639,2021-04-25,Software Engineer,Senior Software Engineer,Full-time,Mid-Senior level,4,"cloud, ci/cd, java, aws, ai, machine_learning",Nagpur,,,,1,Flipkart Plus,Subscription,
2755118577,2021-04-25,Data Engineer,Senior Data Engineer,Full-time,Mid-Senior level,7,"dataops, cloud, gcp, aws, ruby, agile, python, programming, etl, sql, devops, azure",New Delhi,,,,3,Amazon India,E-commerce,
2546127412,2021-04-25,Software Engineer,Software Engineer Iii,Full-time,Associate,3,"cloud, php, backend, go, coding, js",Gurgaon,,,,12,ZEE5,Streaming,
2645859773,2021-04-25,Data Engineer,Big Data Engineer Lead,Full-time,Mid-Senior level,7,"cloud, python, hadoop, server, r, programming, spark, warehousing, microsoft, java, shell, etl, sql, excel, bash, scala, unix, coding",New Delhi,,,,1,Oyo Rooms,Hotels,
2737066027,2021-04-26,Software Developer,Software Developer,Contract,Entry level,2,"excel, git, microsoft, outlook, word, ajax, java, python, coding, powerpoint, programming, linux, visio, sql",Bhopal,,,,46,RummyCircle,Rummy,
2475120671,2021-04-26,Software Engineer,Software Engineer,Full-time,Entry level,0,"scala, database, ios, python, ml, spark",Indore,,,,42,Facebook India,Social media,
2737093181,2021-04-26,Compensation Analyst,Senior Compensation Analyst,Full-time,Director,12,"tableau, go, excel",Ahmedabad,,,,14,BazarIndia,Classifieds,
2713542141,2021-04-26,Data Analyst,Product Data Analyst,Full-time,Mid-Senior level,5,"r, python, programming, bigquery, postgresql, sql",Pune,,,,18,Zapak,Gaming,
2742510341,2021-04-26,Ux Researcher,Ux Researcher,Contract,Mid-Senior level,9,excel,Bangalore,,,,,FabHotels,Hotels,
2719457238,2021-04-26,Machine Learning Engineer,Senior Machine Learning Engineer,Full-time,Associate,4,"cloud, spark, ai, machine_learning",Chennai,,,,17,Qualcomm India,Semiconductors,
2703833181,2021-04-26,Business Analyst,Technical Business Analyst,Full-time,Mid-Senior level,6,"git, scrum, agile, slack, jira",Jamshedpur,,,,5,Oracle India,IT services,
2711130704,2021-04-26,Business Analyst,Marketing Business Analyst,Full-time,Associate,4,"bi, r, go, excel",Ahmedabad,,,,2,Reliance Fresh,Retail,
2737240846,2021-04-26,Software Engineer,Principal Software Engineer,Full-time,Mid-Senior level,2,"graphql, database, javascript, ruby, docker, html5, git, json, programming, github, backend, aws, mysql, postgresql, machine_learning, go, jquery",Kolkata,,,,3,Viacom18,Media,
2696129046,2021-04-26,Data Engineer,Data Engineer,Full-time,Mid-Senior level,5,"numpy, warehousing, database, pandas, aws, mysql, redshift, python, programming, etl, no-sql, snowflake, sql",Hyderabad,,,,,JioTV,Streaming,
2751535802,2021-04-26,Analytics Engineer,Senior Analytics Engineer,Full-time,Mid-Senior level,5,"ci/cd, airflow, cloud, python, tableau, etl, looker, snowflake, sql, bi, devops",Chennai,1272000,2519000,yr,7,BigBasket,Grocery,
2712155285,2021-04-27,Business Analyst,Business Analyst,Contract,Associate,2,"agile, sharepoint",Kolkata,,,,14,Razorpay,Payments,
2710902300,2021-04-27,Full Stack Engineer,Full Stack Engineer,Full-time,Mid-Senior level,6,"database, javascript, vue.js, agile, python, node.js, saas, json, programming, mongodb, codebase, aws, coding",Indore,,,,21,Sony India,Electronics,
2738375366,2021-04-27,Ux Researcher,Ux Researcher,Contract,Mid-Senior level,6,excel,Chandigarh,,,,,PayU,Payments,
2705876685,2021-04-27,Software Engineer,Software Engineer Intern,Internship,Internship,0,"ruby, agile, python, html5, programming, c/c++, c, java",New Delhi,1660000,610000,hr,,AMD India,Semiconductors,
2713198496,2021-04-27,Software Engineer,"Software Engineer Ii, Ios",Full-time,Associate,6,"agile, back-end, ios, programming, swift",Pune,,,,2,Cisco Systems India,Networking,
2737940074,2021-04-27,Developer,Full Stack Developer Remote,Full-time,Mid-Senior level,5,"database, ssis, microsoft, t-sql, javascript, power_bi, coding, sql, devops, azure",Mysore,2164000,2738000,yr,4,Skillshare,Education,
2746629784,2021-04-27,Software Engineer,Software Engineer,Full-time,Mid-Senior level,5,"graphql, backend, java, docker, mongodb",Gurgaon,,,,2,Ticketmaster India,Tickets,
2707800253,2021-04-27,Compliance Analyst,Senior Compliance Analyst,Full-time,Associate,6,coding,Raipur,,,,6,Practo,Healthcare,
2737093394,2021-04-27,Business Intelligence Analyst,Senior Business Intelligence Analyst,Full-time,Associate,5,"looker, qlik, redshift, tableau, snowflake, sql, excel",Noida,,,,4,Pluralsight,Education,
